lane,laneClass,humanTrace,guestLikeCount,guestCommentCount,botCommentCount,currentlyGoogleNoindex,recommendedAction,rationale,source,boardType,hasSlug,bodyLen,jobExpiresAt,bannedSeo,bannedBrandCopy,bannedSourceTitle,duplicateTitle,publishedAt,id
B,PRESERVE_CANDIDATE,false,0,0,3,false,PRESERVE,매거진 장문 1283자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1283,,,,,false,2026-04-12,cmnv8g35c0001j20je31hq6cx
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1282자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,false,1282,,,,,false,2026-04-06,cmnmnn0d40003igzfmdmh5s28
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1270자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,false,1270,,,,,false,2026-04-05,cmnlnjpt00004iczf5j3iyu5l
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1266자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,false,1266,,,,,false,2026-04-05,cmnlnib9j0001iczfe3q44s1i
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1247자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1247,,,,,false,2026-04-11,cmnu86i7k0001hw0j9e8plphm
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1231자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,false,1231,,,,,false,2026-04-06,cmnmx3hnu0001iezf4eu7ekt3
B,PRESERVE_CANDIDATE,false,0,0,1,false,PRESERVE,매거진 장문 1231자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1231,,,,,false,2026-05-09,cmoy0n9s100071r2y3p2xb0xm
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1208자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1208,,,,,false,2026-04-19,cmo5hhp3y0004g73fr4jqoew7
B,PRESERVE_CANDIDATE,false,0,0,0,false,PRESERVE,매거진 장문 1208자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1208,,,,,false,2026-04-12,cmnvns4hw0004i90j1z5orhy2
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1167자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1167,,,,,false,2026-04-09,cmnrecbpq0001hjzfwvvg0o1h
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1158자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1158,,,,,false,2026-04-12,cmnv8h4xk0004j20jaasyzkff
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1148자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1148,,,,,false,2026-04-10,cmnst9yc20001hx0j8sj7bfi9
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1144자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1144,,,,,false,2026-04-07,cmnojfsyk0004iozfkvvqjffw
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1142자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1142,,,,,false,2026-04-08,cmnpi9o4v0003iyzfzmy7411o
B,PRESERVE_CANDIDATE,false,0,0,3,false,PRESERVE,매거진 장문 1135자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,false,1135,,,,,false,2026-04-07,cmno2qts20004k9zfnspmb5bj
B,PRESERVE_CANDIDATE,false,0,0,0,false,PRESERVE,매거진 장문 1127자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1127,,,,,false,2026-04-11,cmnu87i890004hw0jjovaoi1f
B,PRESERVE_CANDIDATE,false,0,0,0,false,PRESERVE,매거진 장문 1109자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,false,1109,,,,,false,2026-04-06,cmnn3wk3s0004gvzf5medsuwz
B,PRESERVE_CANDIDATE,false,0,0,3,false,PRESERVE,매거진 장문 1095자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1095,,,,,false,2026-04-10,cmnsdg24t0001i60j6p0wxgu9
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1094자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1094,,,,,false,2026-04-10,cmnsdh5df0004i60jrkx8a70q
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1089자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1089,,,,,false,2026-04-08,cmnpi8rl90001iyzfmibf4hqu
B,PRESERVE_CANDIDATE,false,0,0,3,false,PRESERVE,매거진 장문 1088자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1088,,,,,false,2026-04-09,cmnqxi73q0001ji0ja02r5ew3
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1081자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1081,,,,,false,2026-04-08,cmnprlshe0001iuzfimbffjsi
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1075자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1075,,,,,false,2026-04-08,cmnpywsfx0003iizfpjlsblge
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1062자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,false,1062,,,,,false,2026-04-06,cmnn3vj3c0001gvzfnrvbkez3
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1054자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1054,,,,,false,2026-04-17,cmo2ncech00041h3ffej0330d
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1044자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1044,,,,,false,2026-04-10,cmnsmsgt50001hz0jhybfcson
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1044자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1044,,,,,false,2026-04-08,cmnprms0m0003iuzf1fizfja5
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1036자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1036,,,,,false,2026-04-07,cmnojemem0001iozfeqqoh8zf
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1034자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1034,,,,,false,2026-04-10,cmnstaxyh0004hx0jybrhyvyc
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1014자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1014,,,,,false,2026-04-17,cmo2nbhac00011h3ffwj2885p
B,PRESERVE_CANDIDATE,false,0,0,2,false,PRESERVE,매거진 장문 1008자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,false,1008,,,,,false,2026-04-06,cmnmx4epu0004iezfh9t08wrr
B,PRESERVE_CANDIDATE,false,0,0,3,false,PRESERVE,매거진 장문 1008자 — 재수집 시 남는 검색 자산 후보,BOT,MAGAZINE,true,1008,,,,,false,2026-04-11,cmnts2ova0001ht0jcltdi44e
B,PRESERVE_CANDIDATE,true,1,0,7,false,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,STORY,true,433,,,,,false,2026-07-04,cmr5zbtt3000ng43ga0e4nlqd
B,PRESERVE_CANDIDATE,true,1,0,0,false,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,BOT,STORY,true,391,,,,,false,2026-05-01,cmomvibfd0005113fxu58h8h6
B,MANUAL_REVIEW,true,0,1,9,false,PRESERVE,사람 흔적 있음(게스트 공감 0 · 게스트 댓글 1) — 보호 대상,ADMIN,STORY,false,382,,,,,false,2026-07-15,cmrkfu7yv000004l5eapg5k25
B,MANUAL_REVIEW,true,0,1,2,false,PRESERVE,사람 흔적 있음(게스트 공감 0 · 게스트 댓글 1) — 보호 대상,BOT,STORY,true,365,,,,,false,2026-05-01,cmonkavnn0005qu2u4clplzu3
B,PRESERVE_CANDIDATE,true,1,0,4,false,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,BOT,STORY,true,353,,,,,false,2026-05-16,cmp8b26x2000a0w4e1q2nyyz4
B,PRESERVE_CANDIDATE,true,1,0,6,false,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,BOT,STORY,true,322,,,,,false,2026-05-10,cmozbycoh000bze3f1ahyuuqb
B,PRESERVE_CANDIDATE,true,2,0,4,true,PRESERVE,사람 흔적 있음(게스트 공감 2 · 게스트 댓글 0) — 보호 대상,SHEET,LIFE2,true,305,,,,,false,2026-07-10,cmredq6vj00123m2cvu1d5688
B,PRESERVE_CANDIDATE,true,1,0,2,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,STORY,true,298,,,,,false,2026-07-05,cmr7jrcqu000k433gahlmp2xc
B,PRESERVE_CANDIDATE,true,1,0,7,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,STORY,true,296,,,,,false,2026-07-30,cms7cr3sk000h264s0wzaxzvp
B,PRESERVE_CANDIDATE,true,2,0,7,true,PRESERVE,사람 흔적 있음(게스트 공감 2 · 게스트 댓글 0) — 보호 대상,SHEET,HUMOR,true,258,,,,,false,2026-07-01,cmr1vtmc5001hy25npn5vlh1s
B,PRESERVE_CANDIDATE,true,1,0,7,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,HUMOR,true,248,,,,,false,2026-07-14,cmrjzjlzo000txb2ydjwefpqt
B,PRESERVE_CANDIDATE,true,1,0,7,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,STORY,true,241,,,,,false,2026-08-03,cmscy1rd5000e2n4svrba0l8s
B,NOINDEX_OR_HIDE,true,0,1,0,false,PRESERVE,사람 흔적 있음(게스트 공감 0 · 게스트 댓글 1) — 보호 대상,ADMIN,STORY,false,232,,,,,false,2026-07-22,cmrvp3e6t000104jlpmx9lrsd
B,PRESERVE_CANDIDATE,true,1,1,2,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 1) — 보호 대상,BOT,HUMOR,true,229,,,,,false,2026-05-16,cmp83u2350006zx4ebhts99r7
B,PRESERVE_CANDIDATE,true,1,0,4,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,LIFE2,true,218,,,,,false,2026-07-13,cmrimt9sq000r3s2chh8qwkie
B,NOINDEX_OR_HIDE,true,0,1,5,true,PRESERVE,사람 흔적 있음(게스트 공감 0 · 게스트 댓글 1) — 보호 대상,BOT,STORY,false,202,,,,,false,2026-07-13,cmritt0za0000d32yq540lrch
B,PRESERVE_CANDIDATE,true,1,0,7,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,STORY,true,187,,,,,false,2026-07-01,cmr1vs2dz000jy25n3qvyo3v8
B,PRESERVE_CANDIDATE,true,1,0,4,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,STORY,true,186,,,,,false,2026-06-25,cmqsylewq000p3p0jlz5gba4i
B,PRESERVE_CANDIDATE,true,1,0,4,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,STORY,true,186,,,,,false,2026-06-30,cmr1aqncw0005xx3g3oop06hw
B,PRESERVE_CANDIDATE,true,1,1,0,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 1) — 보호 대상,BOT,STORY,true,123,,,,,false,2026-04-04,cmnkc6bxb0001wozfb8uu0pow
B,NOINDEX_OR_HIDE,true,0,1,4,true,PRESERVE,사람 흔적 있음(게스트 공감 0 · 게스트 댓글 1) — 보호 대상,SHEET,HUMOR,true,120,,,,,false,2026-06-24,cmqrp3i5w000qu22ylkgy21xi
B,PRESERVE_CANDIDATE,true,1,0,4,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,STORY,true,116,,,,,false,2026-06-25,cmqsyjxyd00013p0jx2burtri
B,PRESERVE_CANDIDATE,true,1,0,6,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,STORY,true,102,,,,,false,2026-07-11,cmrge83zk00051o2cth5hylsu
B,PRESERVE_CANDIDATE,true,1,0,0,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,LIFE2,true,93,,,,,false,2026-07-21,cmruhw2nv000g3r1mo3b1q36a
B,PRESERVE_CANDIDATE,true,1,1,7,false,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 1) — 보호 대상,ADMIN,STORY,false,87,,,,,false,2026-07-14,cmrjzvek8000104ji53jqczzj
B,PRESERVE_CANDIDATE,true,1,0,3,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,HUMOR,true,71,,,,,false,2026-06-22,cmqpa90dp0001002yrrwblac5
B,PRESERVE_CANDIDATE,true,1,0,3,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,HUMOR,true,71,,,,,false,2026-07-06,cmr8w4nmu000d3o3gafiixe0s
B,PRESERVE_CANDIDATE,true,1,0,4,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 0) — 보호 대상,SHEET,HUMOR,true,56,,,,,false,2026-06-12,cmqaerotx00014d0iyeqixm2y
B,PRESERVE_CANDIDATE,true,1,1,3,true,PRESERVE,사람 흔적 있음(게스트 공감 1 · 게스트 댓글 1) — 보호 대상,SHEET,HUMOR,true,9,,,,,false,2026-05-15,cmp7jw2cs0005gb4eq2ku7qqc
B,REWRITE,false,0,0,2,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(실버) — 브랜드 규칙 위반,BOT,MAGAZINE,true,3094,,실버,실버,,false,2026-06-04,cmpyxhh950008ak2ywkhpx4cv
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인) — 브랜드 규칙 위반,BOT,MAGAZINE,true,3020,,노인,노인,노인,false,2026-08-08,cmsjsn10g0004np2y057yieuj
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인) — 브랜드 규칙 위반,BOT,MAGAZINE,true,2900,,노인,노인,,false,2026-07-04,cmr5whll30002te2yj218bb55
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인) — 브랜드 규칙 위반,BOT,MAGAZINE,true,2689,,노인,노인,노인,false,2026-07-23,cmrx1tbv80003q62yqzmo6u8n
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,355,NULL,시니어,시니어,,false,2026-06-11,cmq9mcd3d0000ki0i6rxeameq
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인·어르신) — 브랜드 규칙 위반,BOT,JOB,false,350,NULL,노인|어르신,노인|어르신,노인,false,2026-07-08,cmrboe1kc0000li3gm5g6a95t
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신) — 브랜드 규칙 위반,BOT,JOB,false,349,NULL,어르신,어르신,,false,2026-07-16,cmrni9cru0004oi2cy70hyr6t
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,349,NULL,시니어,시니어,,false,2026-07-22,cmrw2tjhw0004js1mbkmygcmn
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인) — 브랜드 규칙 위반,BOT,JOB,false,345,NULL,노인,노인,노인,false,2026-07-06,cmr95jzsx0000ez3gv7fdtqsp
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,344,NULL,시니어,시니어,,false,2026-06-27,cmqw60ems0000k05ndof6n02p
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어·어르신) — 브랜드 규칙 위반,BOT,JOB,false,343,NULL,시니어|어르신,시니어|어르신,,false,2026-06-08,cmq5bzvcb0000lc28xm9mvjan
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,342,NULL,시니어,시니어,,false,2026-06-23,cmqqp98sq0000jv0jk9wlmwtd
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(실버) — 브랜드 규칙 위반,BOT,JOB,false,341,NULL,실버,실버,,false,2026-07-01,cmr1qxmyv0000l05ndephrei3
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(실버) — 브랜드 규칙 위반,BOT,JOB,false,341,NULL,실버,실버,,false,2026-06-25,cmqtcqzs80000k00jgh56vqt1
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,339,NULL,시니어,시니어,,false,2026-07-31,cms8yi0dg0004j24swxdth61m
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신·실버) — 브랜드 규칙 위반,BOT,JOB,false,339,NULL,어르신|실버,어르신|실버,,true,2026-07-19,cmrrl04ll0004il1m6a8ityeo
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어·어르신·노인) — 브랜드 규칙 위반,BOT,JOB,false,339,NULL,시니어|어르신|노인,시니어|어르신|노인,,false,2026-06-10,cmq7qksbb0000hx0i509osh0t
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어·어르신) — 브랜드 규칙 위반,BOT,JOB,false,338,NULL,시니어|어르신,시니어|어르신,,true,2026-07-29,cms5wko1z0004je4see0xjaoj
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인·시니어) — 브랜드 규칙 위반,BOT,JOB,false,337,NULL,노인|시니어,노인|시니어,노인,false,2026-08-08,cmskazag60004la4sqmbyi71r
B,REWRITE,false,0,0,2,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신·노인) — 브랜드 규칙 위반,BOT,JOB,false,336,NULL,어르신|노인,어르신|노인,,false,2026-04-24,cmocutg680000ij3fwtp7qgab
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인·시니어·어르신) — 브랜드 규칙 위반,BOT,JOB,false,336,NULL,노인|시니어|어르신,노인|시니어|어르신,노인,false,2026-06-10,cmq861cel0000kb28riz2us0q
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,336,NULL,시니어,시니어,,false,2026-07-11,cmrfy2tf20000dt2cjfnd21sz
B,REWRITE,false,0,0,1,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신) — 브랜드 규칙 위반,BOT,JOB,false,336,NULL,어르신,어르신,어르신,false,2026-04-19,cmo5h7twx0000hr3f5aztf5m4
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신·노인) — 브랜드 규칙 위반,BOT,JOB,false,335,NULL,어르신|노인,어르신|노인,,false,2026-06-16,cmqgm48ux0000op0i0exhpa6c
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신) — 브랜드 규칙 위반,BOT,JOB,false,335,NULL,어르신,어르신,,false,2026-07-08,cmrbvub300000k12cltcfyevl
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,335,NULL,시니어,시니어,,false,2026-06-29,cmqyyd6gf0000lr5n176rnldy
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신·노인) — 브랜드 규칙 위반,BOT,JOB,false,335,NULL,어르신|노인,어르신|노인,,false,2026-06-15,cmqffbhyr0000ny0iw0fach54
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신) — 브랜드 규칙 위반,BOT,JOB,false,334,NULL,어르신,어르신,,false,2026-07-27,cms33xdi30004j84s2ubou15o
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신) — 브랜드 규칙 위반,BOT,JOB,false,334,NULL,어르신,어르신,,true,2026-08-08,cmsk31cma0004j54s36t1cecq
B,REWRITE,false,0,0,2,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,333,NULL,시니어,시니어,,false,2026-04-15,cmnzs78ku0000h10jrlbom611
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신·노인) — 브랜드 규칙 위반,BOT,JOB,false,333,NULL,어르신|노인,어르신|노인,,false,2026-07-25,cms05ha5s0004et4swhuvlnmf
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신) — 브랜드 규칙 위반,BOT,JOB,false,332,NULL,어르신,어르신,어르신,false,2026-07-21,cmrunazii0004jl1ml0bxl3xa
B,REWRITE,false,0,0,2,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,332,NULL,시니어,시니어,,false,2026-04-26,cmofbzhhb0000ha3fvm2ui8dq
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신) — 브랜드 규칙 위반,BOT,JOB,false,331,NULL,어르신,어르신,,false,2026-07-20,cmrsucp0d0004jk1mv5s8cs0x
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신) — 브랜드 규칙 위반,BOT,JOB,false,331,NULL,어르신,어르신,,false,2026-08-14,cmsshaxui0004mj4s1qoh0krn
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신) — 브랜드 규칙 위반,BOT,JOB,false,331,NULL,어르신,어르신,어르신,false,2026-06-18,cmqjf339w0000l10ip4ugxql6
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,330,NULL,시니어,시니어,,false,2026-06-28,cmqxrcb8z0000dy5nadk3yfza
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인) — 브랜드 규칙 위반,BOT,JOB,false,330,NULL,노인,노인,,false,2026-08-11,cmsolt8fw0004j54shbtg97bn
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인) — 브랜드 규칙 위반,BOT,JOB,false,328,NULL,노인,노인,,false,2026-06-26,cmquyln900000kf5nixuxeau3
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인) — 브랜드 규칙 위반,BOT,JOB,false,328,NULL,노인,노인,,false,2026-07-16,cmrn3act90004kp2c4esfod1w
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인) — 브랜드 규칙 위반,BOT,JOB,false,327,NULL,노인,노인,,false,2026-07-24,cmryqser50004cx4s2gxy8tz2
B,REWRITE,false,0,0,2,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,327,NULL,시니어,시니어,,false,2026-04-15,cmnzm1u6z0000ij0jhj1dptj2
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인) — 브랜드 규칙 위반,BOT,JOB,false,326,NULL,노인,노인,,false,2026-06-19,cmqkoiheh0000fw0jy37zalsz
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인) — 브랜드 규칙 위반,BOT,JOB,false,326,NULL,노인,노인,,false,2026-06-12,cmqb0evym0000ke0i44xbupgs
