verdict,reason,source,boardType,authorReal,bodyLen,viewCount,realTraffic30d,realComment,realLike,guestLike,report,anyComment,bannedSeo,bannedBody,bannedSlug,duplicateTitle,publishedAt,slug,title,id
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,342,6,0,0,0,0,0,0,,,,false,2026-08-12,,[대전 중구] 안경렌즈 전화상담 및 주문처리,cmsq1bqa50004d34stx3el8b4
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,342,23,0,0,0,0,0,0,,,,false,2026-06-07,,[부산 강서구] 유니버셜리프트앤히타치코리아 ,cmq3g4hl10000jg28njx9z5kf
REVIEW,실제 SEO 노출면(title/description) 금지 표현(시니어) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,342,4,0,0,0,0,0,0,시니어,시니어,,false,2026-06-23,,[서울 동작구] 주거복지 상담사,cmqqp98sq0000jv0jk9wlmwtd
REVIEW,동일 제목 중복 — 정본 1건 선택 필요,BOT,JOB,false,341,5,0,0,0,0,0,0,,,,true,2026-07-14,,[인천 서구] 요양보호사,cmrk82oy80000md2cnnbb64rb
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,341,8,0,0,0,0,0,0,,,,false,2026-06-24,,[경기 남양주시] 시설장 모집 - 간호사경력 ,cmqs40sxj0000k30jc9dru3ia
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,341,10,0,0,0,0,0,0,,,,false,2026-06-21,,[인천 남동구] 식품공장 생산직,cmqni9was0000kk0jeexq7hyb
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,341,6,0,0,0,0,0,0,,,,false,2026-07-26,,[부산 강서구] 유치원 아침 돌봄 교사,cms1envi40004hr4s2v4dfbw0
REVIEW,실제 SEO 노출면(title/description) 금지 표현(실버) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,341,7,0,0,0,0,0,0,실버,실버,,false,2026-07-01,,[인천 검단구] 요양보호사,cmr1qxmyv0000l05ndephrei3
REVIEW,실제 SEO 노출면(title/description) 금지 표현(실버) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,341,8,0,0,0,0,0,0,실버,실버,,false,2026-06-25,,[서울 구로구] 요양원 간호사,cmqtcqzs80000k00jgh56vqt1
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,340,9,0,0,0,0,0,0,,,,false,2026-06-27,,[경기 화성시] 아워홈 직원식당 조리보조,cmqvzluu50000k75nx8skcl4y
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,340,6,0,0,0,0,0,0,,,,false,2026-07-29,,[서울 동작구] 어린이집 보조교사,cms63nzsc0004iy4snf6jaui6
REVIEW,실제 SEO 노출면(title/description) 금지 표현(시니어) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,339,5,0,0,0,0,0,0,시니어,시니어,,false,2026-07-31,,[경기 고양시] 고양시 한양파인컨트리클럽골프,cms8yi0dg0004j24swxdth61m
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,339,6,0,0,0,0,0,0,,,,false,2026-07-20,,[경기 이천시] 청강문화산업대학교 직원,cmrt91da20004gu1mvfgscv12
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,339,9,0,0,0,0,0,0,,,,false,2026-08-19,,[울산 북구] 현대자동차 구내식당 조리보조,cmszk9aag0004kr6h77a05hew
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,339,7,0,0,0,0,0,0,,,,false,2026-06-21,,[경기 오산시] 화학소재 생산직,cmqntbosz0000e50j7rrr3gnl
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,339,6,0,0,0,0,0,0,,,,false,2026-08-18,,[인천 연수구] 구내식당 조리보조,cmsy4s9ql0004kl6hawjrwb6z
REVIEW,실제 SEO 노출면(title/description) 금지 표현(어르신·실버) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,339,6,0,0,0,0,0,0,어르신|실버,어르신|실버,,true,2026-07-19,,[경기 김포시] 요양보호사,cmrrl04ll0004il1m6a8ityeo
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,339,7,0,0,0,0,0,0,,,,false,2026-07-25,,[경기 시흥시] 고객지원팀 드롱기 소형가전 ,cmrzybnzb0004j04sms1r3dpp
REVIEW,동일 제목 중복 — 정본 1건 선택 필요,BOT,JOB,false,339,138,0,0,0,0,0,2,,,,true,2026-05-04,,[인천 서구] 요양보호사,cmoqzn9ao0000j23fbcnytx0g
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,339,8,0,0,0,0,0,0,,,,false,2026-06-21,,[경기 오산시] 종합건축 및 실내건축 관리자,cmqnnvp920000jv0jhvjzehno
REVIEW,실제 SEO 노출면(title/description) 금지 표현(시니어·어르신·노인) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,339,21,0,0,0,0,0,0,시니어|어르신|노인,시니어|어르신|노인,,false,2026-06-10,,[서울 강남구] 재가 요양보호사,cmq7qksbb0000hx0i509osh0t
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,338,26,0,0,0,0,0,0,,,,false,2026-06-06,,[경북 성주군] 사무원,cmq2bi9bq0000ju281qub9g50
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,338,8,0,0,0,0,0,0,,,,false,2026-07-09,,[경기 안양시] 아파트 청소 관리원,cmrd5iubn0000f03glqwddoi3
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,338,4,0,0,0,0,0,0,,,,false,2026-06-28,,[대구 수성구] 직원 채용,cmqxg94wu0000m45nrnwu8ig9
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,338,23,0,0,0,0,0,0,,,,false,2026-06-04,,[경기 용인 수지구] 학교 미화원,cmpzkp7380000l728kav3u7gv
REVIEW,실제 SEO 노출면(title/description) 금지 표현(시니어·어르신) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,338,6,0,0,0,0,0,0,시니어|어르신,시니어|어르신,,true,2026-07-29,,[서울 영등포구] 재가요양보호사,cms5wko1z0004je4see0xjaoj
REVIEW,실제 SEO 노출면(title/description) 금지 표현(노인·시니어) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,337,8,0,0,0,0,0,0,노인|시니어,노인|시니어,,false,2026-08-08,,[서울 중랑구] 노인요양 돌봄 직원,cmskazag60004la4sqmbyi71r
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,337,7,0,0,0,0,0,0,,,,false,2026-06-14,,[대구 수성구] 방문 요양보호사,cmqdnc9hw0000jf0iftvxm66u
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,337,6,0,0,0,0,0,0,,,,false,2026-07-01,,[서울 동작구] 데이케어센터 야간 운전원,cmr1yejzn0000le5n5stygh7t
REVIEW,본문 금지 표현(실버) — SEO 노출면은 아니다. 문구 정정 후보,BOT,JOB,false,337,177,0,0,0,0,0,3,,실버,,false,2026-04-19,,[전남 순천시] 간호조무사,cmo5bz9ew0000ga3fqjfe3bzr
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,337,6,0,0,0,0,0,0,,,,false,2026-07-28,,[서울 서대문구] 조리 외래 강사,cms4h269f0004jb4sr1x7t0em
REVIEW,실제 SEO 노출면(title/description) 금지 표현(어르신·노인) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,336,432,0,0,0,0,0,2,어르신|노인,어르신|노인,,false,2026-04-24,,[인천 연수구] 요양보호사,cmocutg680000ij3fwtp7qgab
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,336,10,0,0,0,0,0,0,,,,false,2026-06-16,,[강원 원주시] 병원 직원식당 조리원,cmqgeoxd30000mx0ic4rmkjte
REVIEW,실제 SEO 노출면(title/description) 금지 표현(노인·시니어·어르신) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,336,22,0,0,0,0,0,0,노인|시니어|어르신,노인|시니어|어르신,,false,2026-06-10,,[서울 동작구] 노인돌봄 생활지원사,cmq861cel0000kb28riz2us0q
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,336,7,0,0,0,0,0,0,,,,false,2026-06-18,,[서울 동작구] 요양보호사,cmqjla1f70000k10j0c9ftuob
REVIEW,실제 SEO 노출면(title/description) 금지 표현(시니어) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,336,6,0,0,0,0,0,0,시니어,시니어,,false,2026-07-11,,[서울 성동구] 아파트 청소 미화원,cmrfy2tf20000dt2cjfnd21sz
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,336,9,0,0,0,0,0,0,,,,false,2026-06-13,,[경북 성주군] 지게차 운전원,cmqcd2lek0000i50iosns7zx6
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,336,8,0,0,0,0,0,0,,,,false,2026-08-10,,[경기 양주시] 간호조무사 선생님을 모십니다,cmsn6go0f0004iw4sgip7zqyk
REVIEW,실제 SEO 노출면(title/description) 금지 표현(어르신) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,336,212,0,0,0,0,0,1,어르신,어르신,,false,2026-04-19,,[부산 사하구] 4등급 79세 여자어르신 주,cmo5h7twx0000hr3f5aztf5m4
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,336,5,0,0,0,0,0,0,,,,false,2026-08-21,,[서울 강서구] 공동생활가정 사회복지사,cmt2vmicq0004gvyyiymx8ms0
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,335,109,0,0,0,0,0,2,,,,false,2026-05-07,,[경기 수원시] 병원 급식실 배식·세척,cmov2lyov0000k33fvsj64tq4
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,335,7,0,0,0,0,0,0,,,,false,2026-07-23,,[경기 수원시] 아파트 외곽 청소원,cmrxbg0rf0004j34sbw8j9tcm
REVIEW,실제 SEO 노출면(title/description) 금지 표현(어르신·노인) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,335,7,0,0,0,0,0,0,어르신|노인,어르신|노인,,false,2026-06-16,,[울산 남구] 재가요양보호사,cmqgm48ux0000op0i0exhpa6c
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,335,227,0,0,0,0,0,3,,,,false,2026-04-21,,[경기 평택시] 요양원 사회복지사,cmo86som40000h03fhqug7mro
REVIEW,실제 SEO 노출면(title/description) 금지 표현(어르신) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,335,6,0,0,0,0,0,0,어르신,어르신,,false,2026-07-08,,[서울 양천구] 병원동행 매니저,cmrbvub300000k12cltcfyevl
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,335,375,0,0,0,0,0,3,,,,false,2026-04-22,,[경기 연천군] 간호조무사,cmo9sdl620000in3fw3ehndsq
REVIEW,실제 SEO 노출면(title/description) 금지 표현(시니어) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,335,6,0,0,0,0,0,0,시니어,시니어,,false,2026-06-29,,[인천 서구] LG마그나 사내 미화원,cmqyyd6gf0000lr5n176rnldy
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,335,22,0,0,0,0,0,0,,,,false,2026-06-05,,[전남 무안군] 전남여성가족재단 구내식당 조,cmq0zwoai0000jf282rqeafzi
REVIEW,실제 SEO 노출면(title/description) 금지 표현(어르신·노인) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,335,7,0,0,0,0,0,0,어르신|노인,어르신|노인,,false,2026-06-15,,[경기 오산시] 요양보호사,cmqffbhyr0000ny0iw0fach54
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,335,9,0,0,0,0,0,0,,,,false,2026-07-11,,[서울 영등포구] 조리사 긴급 채용 공...,cmrg4vfuz0000kk2c3v5aba4h
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,335,8,0,0,0,0,0,0,,,,false,2026-06-20,,[전북 순창] 아파트 경리 사무직,cmqm0oedj0000k60jfaai1by7
REVIEW,동일 제목 중복 — 정본 1건 선택 필요,BOT,JOB,false,334,131,0,0,0,0,0,1,,,,true,2026-05-16,,[경기 남양주시] 요양보호사,cmp7y353r0000j04e10hqvx42
REVIEW,실제 SEO 노출면(title/description) 금지 표현(어르신) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,334,8,0,0,0,0,0,0,어르신,어르신,,false,2026-07-27,,[서울 은평구] 요양보호사,cms33xdi30004j84s2ubou15o
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,334,137,0,0,0,0,0,0,,,,false,2026-05-05,,[경북 문경시] 요양병원 조리사,cmoskssoi0000k53fdeiepbvb
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,334,23,0,0,0,0,0,0,,,,false,2026-06-07,,[부산 강서구] 금속부품 납품 배송직,cmq3mg92g0000lc282t96jl9g
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,334,347,0,0,0,0,0,2,,,,false,2026-04-15,,[경기 안산시] 식품회사 사무직,cmnzlscff0000jd0jwj3ozlzb
REVIEW,동일 제목 중복 — 정본 1건 선택 필요,BOT,JOB,false,334,67,0,0,0,0,0,0,,,,true,2026-05-12,,[경기 남양주시] 요양보호사,cmp27zqgi0000hh3frfev2z73
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,334,64,0,0,0,0,0,2,,,,false,2026-05-08,,[경기 용인시] 방문요양 요양보호사,cmownd6yj0000jk3f836kk56i
REVIEW,실제 SEO 노출면(title/description) 금지 표현(어르신) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,334,11,0,0,0,0,0,0,어르신,어르신,,true,2026-08-08,,[서울 영등포구] 재가요양보호사,cmsk31cma0004j54s36t1cecq
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,334,7,0,0,0,0,0,0,,,,false,2026-08-18,,[경기 수원시] 같이 근무할 조리사 구합니다,cmsyd7wdw0004bj6h4krvy5qg
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,333,413,0,0,0,0,0,1,,,,false,2026-04-22,,[서울 동작구] 호텔 객실 청소원,cmoa03xid0000ka2u9xxc4666
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,333,148,0,0,0,0,0,3,,,,false,2026-05-04,,[서울 송파구] 재활병원 미화원,cmoqsdd9p0000kf3fnte34335
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,333,9,0,0,0,0,0,0,,,,false,2026-07-02,,[경기도 화성시] 화성시 건설현장 사무보조 모,cmr35b7860000ld5njzqmpvsh
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,333,5,0,0,0,0,0,0,,,,false,2026-07-28,,[경기 고양시] 요양보호사,cms4927k60004j04sd8sy783e
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,333,28,0,0,0,0,0,0,,,,false,2026-06-04,,[서울 서초구] 사무실 미화원,cmpzdduen0000ka2898by6rws
REVIEW,실제 SEO 노출면(title/description) 금지 표현(시니어) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,333,446,0,0,0,0,0,2,시니어,시니어,,false,2026-04-15,,[경기 용인시] 미화 채용-골프장 -오전 오,cmnzs78ku0000h10jrlbom611
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,333,6,0,0,0,0,0,0,,,,false,2026-07-03,,[경기 성남시] 분당제일여성병원성남점 직원식,cmr4rxsy10000kt3g5w4hy7y2
REVIEW,실제 SEO 노출면(title/description) 금지 표현(어르신·노인) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,333,6,0,0,0,0,0,0,어르신|노인,어르신|노인,,false,2026-07-25,,[서울 관악구] 재가 요양보호사,cms05ha5s0004et4swhuvlnmf
REVIEW,실제 SEO 노출면(title/description) 금지 표현(어르신) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,332,6,0,0,0,0,0,0,어르신,어르신,,false,2026-07-21,,[서울 강남구] 삼성동/2등급/남자어르신/1,cmrunazii0004jl1ml0bxl3xa
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,332,117,0,0,0,0,0,2,,,,false,2026-05-14,,[서울 동작구] 어린이집 위생원,cmp5gn8vi0000jb3fblnp6p8o
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,332,55,0,0,0,0,0,0,,,,false,2026-05-11,,[경기 김포시] 간호조무사,cmp195kbz0000mi3fuz4evrzu
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,332,6,0,0,0,0,0,0,,,,false,2026-06-17,,[경기 화성시] 공원 미화원,cmqi64cdw0000n70ixmjxfe7z
REVIEW,실제 SEO 노출면(title/description) 금지 표현(시니어) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,332,311,0,0,0,0,0,2,시니어,시니어,,false,2026-04-26,,[서울 영등포구] 강남성심병원 주차관리원모집 ,cmofbzhhb0000ha3fvm2ui8dq
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,332,7,0,0,0,0,0,0,,,,false,2026-08-17,,[서울 중구] 호텔 프론트·객실점검 담당,cmswphseq0004hf6hmz86exws
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,332,5,0,0,0,0,0,0,,,,false,2026-07-12,,[경기도 화성시] 4등급 ...,cmrhectuq0000kc2c5g004f6q
REVIEW,동일 제목 중복 — 정본 1건 선택 필요,BOT,JOB,false,332,7,0,0,0,0,0,0,,,,true,2026-07-12,,[경기 김포시] 요양보호사,cmrhr2c6b0000ih2c5sarxc6i
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,331,60,0,0,0,0,0,0,,,,false,2026-05-09,,[대구 북구] 북구 후임영양사님 구인합니다,cmoy306wc0000jy3f1xx68x9q
REVIEW,실제 SEO 노출면(title/description) 금지 표현(어르신) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,331,8,0,0,0,0,0,0,어르신,어르신,,false,2026-07-20,,[서울 중랑구] 4등급 오전/ 주6일 - .,cmrsucp0d0004jk1mv5s8cs0x
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,331,5,0,0,0,0,0,0,,,,false,2026-07-23,,[경기 평택시] 운송회사 전산·고객응대,cmrxicojz0004en1mbziwn5tb
REVIEW,실제 SEO 노출면(title/description) 금지 표현(어르신) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,331,6,0,0,0,0,0,0,어르신,어르신,,false,2026-08-14,,[서울 강서구] 요양보호사,cmsshaxui0004mj4s1qoh0krn
REVIEW,실제 SEO 노출면(title/description) 금지 표현(어르신) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,331,6,0,0,0,0,0,0,어르신,어르신,,false,2026-06-18,,[서울 영등포구] 신풍역 4등급 여자 어르신 ,cmqjf339w0000l10ip4ugxql6
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,330,6,0,0,0,0,0,0,,,,false,2026-06-20,,[강원 동해시] 시설관리원,cmqm7apbo0000kt0jf7e66qv5
REVIEW,실제 SEO 노출면(title/description) 금지 표현(시니어) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,330,9,0,0,0,0,0,0,시니어,시니어,,false,2026-06-28,,[경기 이천시] 아파트 경비원,cmqxrcb8z0000dy5nadk3yfza
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,330,5,0,0,0,0,0,0,,,,false,2026-06-11,,[서울 강남구] 근로지원인 수어통역사,cmq9fp59h0000i728gjgjrz0s
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,330,8,0,0,0,0,0,0,,,,false,2026-07-06,,[서울 성동구] 무신사 직원식당 조리원 모집,cmr8w7o850000ky3gr8ftn4wj
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,330,258,0,0,0,0,0,1,,,,false,2026-04-17,,[경기 시흥시] 계약직원 채용 공고,cmo2n1ury0000i00jpcxcl15r
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,330,6,0,0,0,0,0,0,,,,false,2026-06-30,,[서울 동작구] 재가복지 사회복지사,cmr0iiuj00000mm5nzoxrs83i
REVIEW,실제 SEO 노출면(title/description) 금지 표현(노인) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,330,5,0,0,0,0,0,0,노인,노인,,false,2026-08-11,,[서울 송파구] 헬리오시티 4등급 여자 어르,cmsolt8fw0004j54shbtg97bn
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,330,8,0,0,0,0,0,0,,,,false,2026-08-05,,[서울 강동구] 평생학습관 미화원,cmsfwlyyl0004ek4s94buhsls
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,330,7,0,0,0,0,0,0,,,,false,2026-06-17,,[서울 강동구] 병원 급식 조리원,cmqi0ord80000mu0i548yjbvu
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,329,9,0,0,0,0,0,0,,,,false,2026-06-19,,[서울 중구] 사회복지 돌봄 직원,cmqkv0daq0000lr0jbeg4lm5o
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,329,136,0,0,0,0,0,2,,,,false,2026-05-15,,[경기 안양시] 국민취업지원제도 상담사 채용,cmp6qp0op0000kb3fb110ohgs
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,329,2473,0,0,0,0,0,0,,,,false,2026-03-30,,[경기 수원시] 재가 요양보호사 모집,cmncr1vfy0000is38jxd0jc2q
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,329,7,0,0,0,0,0,0,,,,false,2026-08-06,,[서울 영등포구] 담임교사 채용 안내,cmshj29g40004ix4sr3za7nbi
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,329,7,0,0,0,0,0,0,,,,false,2026-06-27,,[경남 함양군] 요양보호사,cmqwbsgr40000kx5nuqphvbrr
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,329,8,0,0,0,0,0,0,,,,false,2026-07-27,,[경기 수원시] 상가 미화 관리원,cms2uy6vr0004kz4srhywvbqp
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,329,7,0,0,0,0,0,0,,,,false,2026-06-14,,[전남 무안군] 사회복지사,cmqdsq16y0000kq0izv8gpkgv
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,329,8,0,0,0,0,0,0,,,,false,2026-07-07,,[서울 동대문구] 단체급식 배식·세척원,cmraaot840000lg3gzlvnqvgr
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,329,9,0,0,0,0,0,0,,,,false,2026-08-07,,[경기 김포시] 아파트 실내 미화원,cmsiw2e8l0004m14slz9r06s8
REVIEW,실제 SEO 노출면(title/description) 금지 표현(노인) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,328,8,0,0,0,0,0,0,노인,노인,,false,2026-06-26,,[경기 의정부시] 의정부동 신도3차. 3등급 ,cmquyln900000kf5nixuxeau3
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,328,7,0,0,0,0,0,0,,,,false,2026-06-19,,[경기 의정부시] 방문요양 사회복지사 채용,cmql0oxjo0000kg0jm5839hht
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,328,6,0,0,0,0,0,0,,,,false,2026-06-20,,[강원 동해시] 장애인 생활재활교사,cmqmd7ku20000k10jopopimv7
REVIEW,실제 SEO 노출면(title/description) 금지 표현(노인) — 삭제가 아니라 문구 정정 대상,BOT,JOB,false,328,6,0,0,0,0,0,0,노인,노인,,false,2026-07-16,,[경기 수원시] 재가요양보호사 선생님을 모십,cmrn3act90004kp2c4esfod1w
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,328,7,0,0,0,0,0,0,,,,false,2026-07-05,,[경기 성남시] 현대백화점 판교점 매점 평일,cmr7s6pkj0000i83gzae663tv
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,328,6,0,0,0,0,0,0,,,,false,2026-08-20,,[경기 부천시] 조리원 모집,cmt1884dd0004kr6hfjg6ggyg
REVIEW,non-USER(BOT)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),BOT,JOB,false,327,5,0,0,0,0,0,0,,,,false,2026-07-19,,[광주 북구] 미화 청소원,cmrre9bjq0004k31mtoe3flge
